player_name,team,league,age,position,appearances,starts,minutes,goals,assists,shots_total,shots_on,passes_total,passes_key,pass_accuracy,tackles,interceptions,blocks,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow_cards,red_cards,player_id,rating,duels_won_pct,xg_proxy,performance_score,fatigue_index,defensive_impact,anomaly_z,is_anomaly
Adam Smith,Bournemouth,Premier League,31,Defender,21,21,1805,0,0.05,0.15,0.05,31.6,0.35,77.0,1.79,0.7,1.14,0.95,0.2,0.65,1.04,0.35,0.0,2301,7.371,0.2105,0.0,0.4172,0.955,1.268,-0.5768,0
Emile Smith Rowe,Arsenal,Premier League,22,Midfielder,5,0,52,0,0.0,3.33,1.67,31.7,5.0,86.4,1.67,0.0,0.0,5.0,3.33,0.0,1.67,0.0,0.0,2302,7.432,0.666,0.0,0.529,0.1156,0.668,0.7839,0
Hrvoje Smol?i?,Eint Frankfurt,Bundesliga,22,Defender,7,2,291,0,0.0,0.31,0.0,48.8,0.0,78.4,2.19,0.63,2.81,0.31,0.31,0.63,0.0,0.0,0.0,2303,7.392,1.0,0.0,0.5786,0.4619,1.908,1.3876,0
Cedric Soares,Arsenal,Premier League,31,Defender,2,0,29,0,0.0,0.0,0.0,63.3,0.0,79.2,0.0,0.0,3.33,0.0,0.0,0.0,3.33,0.0,0.0,2304,7.396,0.0,0.0,0.3803,0.1611,0.999,-1.0259,0
Cedric Soares,Fulham,Premier League,31,Defender,1,0,1,0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305,7.5,0.0,0.0,0.425,0.0111,0.0,-0.4819,0
Danilo Soares,Bochum,Bundesliga,31,Defender,14,14,1130,0,0.0,0.08,0.0,37.1,0.4,73.3,3.73,1.19,1.83,0.87,0.4,1.19,1.43,0.32,0.0,2306,7.35,0.4598,0.0,0.4591,0.8968,2.398,-0.0668,0
Eduard Sobol,Strasbourg,Ligue 1,27,Defender,3,2,177,0,0.0,0.5,0.0,25.0,0.5,68.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,2307,7.342,1.0,0.0,0.5573,0.6556,0.7,1.1283,0
Ruben Sobrino,Cádiz,La Liga,30,Midfielder,17,13,1178,1,0.08,1.3,0.61,15.9,0.76,75.9,1.22,0.69,0.92,1.76,0.46,1.91,2.21,0.38,0.0,2308,7.466,0.2614,0.058823529411764705,0.4457,0.7699,0.971,-0.2299,0
Alex Sola,Real Sociedad,La Liga,23,Defender,5,3,275,0,0.0,1.29,0.32,38.7,0.32,79.5,5.16,0.97,1.61,2.9,0.97,1.94,0.97,0.32,0.0,2309,7.382,0.3345,0.0,0.4474,0.6111,2.838,-0.2092,0
Dominic Solanke,Bournemouth,Premier League,25,Midfielder,17,16,1431,3,0.19,2.26,1.01,11.0,0.57,69.7,0.44,0.13,0.75,2.96,1.13,1.76,1.38,0.06,0.0,2310,7.659,0.3818,0.17647058823529413,0.4985,0.9353,0.44,0.4127,0
Augusto Solari,Celta Vigo,La Liga,31,Midfielder,8,2,194,0,0.45,0.91,0.0,35.9,1.36,79.8,3.18,1.36,1.82,0.45,0.0,1.36,3.18,0.0,0.0,2311,7.43,0.0,0.0,0.3825,0.2694,2.226,-0.9991,0
Ola Solbakken,Roma,Serie A,24,Midfielder,3,0,7,0,0.0,0.0,0.0,30.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,2312,7.375,0.0,0.0,0.3713,0.0259,0.0,-1.1354,0
Nikola Soldo,Köln,Bundesliga,22,Defender,6,5,503,0,0.0,1.07,0.0,39.3,0.18,76.7,1.79,1.07,1.25,0.18,0.0,0.36,0.89,0.18,0.0,2313,7.374,0.0,0.0,0.3746,0.9315,1.412,-1.0953,0
Carlos Soler,Valencia,La Liga,26,Midfielder,3,3,242,1,0.0,1.48,0.37,34.1,1.48,74.8,0.74,0.0,0.37,0.74,0.37,1.48,0.74,0.0,0.0,2314,7.474,0.5,0.3333333333333333,0.5738,0.8963,0.407,1.3292,0
Carlos Soler,Paris S-G,Ligue 1,26,Midfielder,15,9,727,2,0.25,0.86,0.49,44.1,0.86,84.4,1.11,0.25,0.62,0.86,0.37,1.6,1.23,0.0,0.0,2315,7.64,0.4302,0.13333333333333333,0.524,0.5385,0.705,0.7231,0
Francois-Joseph Sollacaro,Ajaccio,Ligue 1,28,Goalkeeper,3,3,270,0,0.0,0.0,0.0,11.7,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316,7.278,0.0,0.0,0.3295,1.0,0.0,-1.6442,0
Manor Solomon,Fulham,Premier League,23,Forward,5,0,79,1,0.0,2.22,2.22,20.0,1.11,78.3,2.22,1.11,0.0,6.67,3.33,0.0,0.0,0.0,0.0,2317,7.491,0.4993,0.2,0.5412,0.1756,1.221,0.9324,0
Yann Sommer,Bayern Munich,Bundesliga,34,Goalkeeper,5,5,450,0,0.0,0.0,0.0,37.4,0.0,87.8,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2318,7.429,0.0,0.0,0.3985,1.0,0.06,-0.8044,0
Yann Sommer,M'Gladbach,Bundesliga,34,Goalkeeper,10,10,900,0,0.0,0.0,0.0,49.9,0.0,81.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319,7.41,0.0,0.0,0.3861,1.0,0.04,-0.9553,0
Brandon Soppy,Udinese,Serie A,20,Defender,1,1,90,0,0.0,2.0,1.0,22.0,2.0,68.8,1.0,1.0,4.0,6.0,1.0,2.0,2.0,1.0,0.0,2320,7.294,0.1667,0.0,0.3898,1.0,1.9,-0.9103,0
Brandon Soppy,Atalanta,Serie A,20,Defender,10,7,523,0,0.52,0.86,0.17,32.9,1.38,77.3,1.03,0.34,1.38,3.28,0.86,2.59,2.41,0.34,0.0,2321,7.406,0.2622,0.0,0.4292,0.5811,0.928,-0.4307,0
David Soria,Getafe,La Liga,29,Goalkeeper,20,20,1800,0,0.0,0.0,0.0,16.7,0.1,57.5,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,2322,7.285,0.0,0.0,0.3336,1.0,0.0,-1.5943,0
Roberto Soriano,Bologna,Serie A,32,Midfielder,20,11,1025,0,0.26,0.79,0.09,31.5,1.67,78.9,2.28,0.44,1.75,0.96,0.26,1.93,1.49,0.09,0.0,2323,7.408,0.2708,0.0,0.4342,0.5694,1.569,-0.3699,0
Borna Sosa,Stuttgart,Bundesliga,25,Defender,14,11,987,0,0.55,0.82,0.27,45.9,3.09,72.1,1.36,0.73,0.73,1.64,0.82,0.73,0.55,0.36,0.0,2324,7.381,0.5,0.0,0.4656,0.7833,0.982,0.0123,0
Joaquin Sosa,Bologna,Serie A,21,Defender,5,2,250,0,0.0,0.71,0.36,35.7,0.0,76.9,1.07,0.71,0.71,0.36,0.0,1.79,2.14,0.71,0.0,2325,7.349,0.0,0.0,0.3743,0.5556,0.854,-1.0989,0
Florian Sotoca,Lens,Ligue 1,32,Midfielder,22,20,1788,6,0.3,2.76,0.9,34.7,2.21,76.5,1.41,1.01,1.41,1.21,0.45,1.16,1.11,0.15,0.0,2326,7.996,0.3719,0.2727272727272727,0.5491,0.903,1.29,1.0285,0
Riccardo Sottil,Fiorentina,Serie A,23,Forward,7,5,432,0,0.42,2.5,1.46,26.5,2.08,80.9,0.0,0.0,0.21,5.42,1.67,2.29,0.63,0.21,0.0,2327,7.423,0.3081,0.0,0.4461,0.6857,0.063,-0.2251,0
Toma Sou?ek,West Ham,Premier League,27,Midfielder,22,18,1655,1,0.05,1.03,0.33,25.1,0.49,72.9,2.93,1.58,1.58,0.43,0.11,0.6,1.52,0.05,0.0,2328,7.466,0.2558,0.045454545454545456,0.4346,0.8359,2.12,-0.365,0
Matias Soule,Juventus,Serie A,19,Defender,9,2,238,0,0.0,1.92,1.15,35.0,2.69,82.0,1.54,0.77,1.15,5.77,2.31,1.92,1.15,0.0,0.0,2329,7.41,0.4003,0.0,0.4664,0.2938,1.192,0.022,0
Moussa Soumano,Ajaccio,Ligue 1,17,Midfielder,2,0,37,1,0.0,5.0,2.5,2.5,0.0,33.3,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2330,7.266,1.0,0.5,0.6346,0.2056,0.0,2.0692,1
Adama Soumaoro,Bologna,Serie A,30,Defender,15,14,1232,0,0.0,0.15,0.07,42.3,0.07,91.5,1.09,1.02,0.73,0.15,0.15,0.51,1.17,0.36,0.07,2331,7.426,1.0,0.0,0.6058,0.9126,0.961,1.7186,0
Boubakary Soumare,Leicester City,Premier League,23,Midfielder,14,12,836,0,0.0,0.11,0.0,47.8,0.22,89.0,3.66,1.72,0.54,0.65,0.43,1.08,1.51,0.43,0.0,2332,7.424,0.6615,0.0,0.533,0.6635,2.142,0.8326,0
Arnaud Souquet,Montpellier,Ligue 1,31,Defender,12,3,361,0,0.0,0.25,0.0,26.0,0.75,75.9,5.5,1.0,2.0,1.75,0.5,1.75,1.75,0.25,0.0,2333,7.367,0.2857,0.0,0.43,0.3343,3.1,-0.421,0
Dyego Sousa,Almería,La Liga,33,Forward,13,2,347,0,0.26,2.56,0.77,18.5,1.54,69.2,1.03,0.26,0.77,2.31,0.77,1.54,1.79,0.26,0.0,2334,7.351,0.3333,0.0,0.4256,0.2966,0.721,-0.4746,0
Harry Souttar,Leicester City,Premier League,24,Defender,2,2,180,0,0.5,0.0,0.0,35.5,0.5,83.5,2.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,2335,7.428,0.0,0.0,0.3898,1.0,1.25,-0.9103,0
Vinicius Souza,Espanyol,La Liga,23,Midfielder,18,18,1527,0,0.0,0.24,0.06,26.5,0.41,80.6,4.0,2.12,1.06,0.76,0.29,1.35,2.59,0.41,0.06,2336,7.37,0.3816,0.0,0.4586,0.9426,2.554,-0.0729,0
Djibril Sow,Eint Frankfurt,Bundesliga,26,Midfielder,19,17,1529,2,0.0,0.76,0.24,45.4,0.65,85.0,1.76,1.18,0.82,0.59,0.35,1.47,1.06,0.24,0.0,2337,7.613,0.5932,0.10526315789473684,0.5486,0.8942,1.304,1.0225,0
Cadlar Soyuncu,Leicester City,Premier League,26,Defender,2,1,79,0,0.0,0.0,0.0,43.3,0.0,79.6,2.22,1.11,2.22,0.0,0.0,0.0,1.11,1.11,0.0,2338,7.342,0.0,0.0,0.3795,0.4389,1.887,-1.0356,0
Kevin Spadanuda,Ajaccio,Ligue 1,26,Midfielder,12,6,483,0,0.0,0.56,0.0,17.6,0.56,79.2,1.67,0.93,1.11,3.15,1.3,1.48,2.41,0.37,0.0,2339,7.377,0.4127,0.0,0.4623,0.4472,1.28,-0.0279,0
Djed Spence,Tottenham,Premier League,22,Defender,4,0,7,0,0.0,10.0,0.0,50.0,0.0,55.6,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2340,7.278,0.0,0.0,0.3295,0.0194,0.0,-1.6442,0
Djed Spence,Rennes,Ligue 1,22,Defender,1,1,83,0,0.0,1.11,0.0,35.6,0.0,82.1,3.33,1.11,2.22,6.67,2.22,1.11,2.22,0.0,0.0,2341,7.41,0.3328,0.0,0.4531,0.9222,2.331,-0.1399,0
Stijn Spierings,Toulouse,Ligue 1,26,Midfielder,22,22,1980,2,0.0,0.82,0.14,50.8,0.59,84.6,3.05,1.27,1.59,1.32,0.64,1.45,1.59,0.09,0.0,2342,7.618,0.4848,0.09090909090909091,0.522,1.0,2.078,0.6987,0
Leonardo Spinazzola,Roma,Serie A,29,Defender,13,9,807,0,0.11,0.44,0.22,38.2,0.89,77.0,0.56,0.44,1.11,3.22,1.22,0.78,0.78,0.0,0.0,2343,7.393,0.3789,0.0,0.4516,0.6897,0.689,-0.1581,0
Marco Sportiello,Atalanta,Serie A,30,Goalkeeper,7,6,623,0,0.0,0.0,0.0,28.1,0.0,80.2,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2344,7.401,0.0,0.0,0.3824,0.9889,0.056,-1.0003,0
Jack Stacey,Bournemouth,Premier League,26,Defender,9,3,297,0,0.0,0.3,0.0,21.8,0.0,57.1,1.52,1.52,0.91,1.82,0.61,0.0,1.21,0.61,0.0,2345,7.255,0.3352,0.0,0.3989,0.3667,1.337,-0.7995,0
Anton Stach,Mainz 05,Bundesliga,24,Midfielder,18,13,1206,1,0.22,1.57,0.52,26.6,1.42,67.4,1.27,1.72,1.42,2.24,0.9,1.49,1.19,0.3,0.0,2346,7.437,0.4018,0.05555555555555555,0.4549,0.7444,1.45,-0.1179,0
Kostas Stafylidis,Bochum,Bundesliga,29,Defender,10,5,507,0,0.36,1.43,0.0,29.8,0.54,75.9,3.57,1.25,2.14,0.71,0.18,2.32,1.96,0.36,0.0,2347,7.387,0.2535,0.0,0.4241,0.5633,2.445,-0.4928,0
Jens Stage,Werder Bremen,Bundesliga,26,Midfielder,19,9,842,1,0.11,0.64,0.32,19.4,0.85,65.2,2.13,1.38,1.7,0.74,0.32,0.96,1.06,0.11,0.0,2348,7.428,0.4324,0.05263157894736842,0.4555,0.4924,1.776,-0.1106,0
Josip Stanii?,Bayern Munich,Bundesliga,22,Defender,8,1,268,0,0.0,0.0,0.0,72.0,0.33,89.3,3.67,1.0,1.0,1.33,0.67,0.33,0.0,0.0,0.0,2349,7.446,0.5038,0.0,0.5027,0.3722,2.068,0.4638,0
Junior Stanislas,Bournemouth,Premier League,33,Midfielder,4,0,61,0,0.0,1.43,0.0,31.4,2.86,78.6,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,2350,7.393,0.0,0.0,0.379,0.1694,0.858,-1.0417,0
Jay Stansfield,Fulham,Premier League,20,Forward,3,1,87,0,0.0,2.0,0.0,9.0,1.0,39.1,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2351,7.196,0.0,0.0,0.2941,0.3222,1.5,-2.075,1
Niklas Stark,Werder Bremen,Bundesliga,27,Defender,15,11,1063,0,0.0,0.17,0.08,47.5,0.25,83.2,2.46,2.03,0.85,0.08,0.08,0.68,1.36,0.34,0.0,2352,7.399,1.0,0.0,0.5884,0.7874,1.848,1.5069,0
Calvin Stengs,Nice,Ligue 1,24,Forward,4,3,212,0,0.0,1.25,0.42,34.2,0.42,82.0,0.83,0.0,0.0,4.17,2.5,2.5,2.08,0.0,0.0,2353,7.41,0.5995,0.0,0.5062,0.5889,0.332,0.5064,0
Pascal Stenzel,Stuttgart,Bundesliga,26,Defender,10,3,318,0,0.29,0.57,0.0,47.4,2.29,78.7,3.43,1.43,2.0,1.14,0.0,0.57,0.86,0.0,0.0,2354,7.414,0.0,0.0,0.3798,0.3533,2.401,-1.032,0
Jack Stephens,Southampton,Premier League,29,Defender,2,0,46,0,0.0,0.0,0.0,46.0,0.0,82.1,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2355,7.41,0.0,0.0,0.3865,0.2556,2.8,-0.9504,0
Jack Stephens,Bournemouth,Premier League,29,Defender,5,3,273,0,0.0,0.0,0.0,24.3,0.67,81.1,2.33,0.0,1.0,0.33,0.33,0.33,0.33,0.33,0.0,2356,7.389,1.0,0.0,0.5839,0.6067,1.232,1.4521,0
Raheem Sterling,Chelsea,Premier League,28,Midfielder,16,14,1144,4,0.16,1.65,0.79,23.3,1.73,74.7,0.79,0.08,0.94,3.86,1.18,1.5,1.18,0.24,0.0,2357,7.773,0.3057,0.25,0.5187,0.7944,0.622,0.6586,0
Angelo Stiller,Hoffenheim,Bundesliga,21,Midfielder,13,3,418,0,0.22,0.65,0.22,38.3,0.65,75.5,3.04,1.52,1.52,0.43,0.0,0.43,1.52,0.0,0.0,2358,7.393,0.0,0.0,0.3728,0.3573,2.128,-1.1172,0
Lars Stindl,M'Gladbach,Bundesliga,34,Midfielder,14,10,890,4,0.61,2.32,1.01,29.8,2.02,78.7,1.11,0.51,1.62,0.81,0.3,1.41,1.41,0.51,0.0,2359,7.811,0.3704,0.2857142857142857,0.5515,0.7063,1.083,1.0578,0
Kevin Stoger,Bochum,Bundesliga,29,Midfielder,19,17,1549,1,0.06,1.69,0.23,39.8,2.38,70.0,2.33,1.1,0.93,1.98,0.87,2.38,1.45,0.06,0.0,2360,7.451,0.4394,0.05263157894736842,0.4672,0.9058,1.541,0.0318,0
Petar Stojanovi?,Empoli,Serie A,27,Defender,18,13,1175,0,0.08,0.38,0.08,44.2,1.07,78.3,2.6,0.76,1.07,1.83,0.53,0.99,0.61,0.23,0.0,2361,7.386,0.2896,0.0,0.4361,0.7253,1.589,-0.3468,0
John Stones,Manchester City,Premier League,28,Defender,14,13,1181,0,0.15,0.53,0.08,75.6,0.38,94.1,0.92,0.38,0.69,0.53,0.31,0.53,0.38,0.08,0.0,2362,7.477,0.5849,0.0,0.5295,0.9373,0.689,0.79,0
Jorgen Strand Larsen,Celta Vigo,La Liga,23,Forward,16,12,1000,2,0.27,2.25,0.72,12.0,0.63,67.9,0.81,0.09,0.63,1.44,0.72,2.61,2.43,0.27,0.0,2363,7.545,0.5,0.125,0.4996,0.6944,0.54,0.4261,0
Gabriel Strefezza,Lecce,Serie A,25,Midfielder,20,18,1429,7,0.0,2.2,0.88,20.5,1.45,61.2,2.14,0.63,1.13,3.77,1.32,2.64,1.89,0.19,0.0,2364,7.996,0.3501,0.35,0.5373,0.7939,1.384,0.8849,0
David Strelec,Spezia,Serie A,21,Forward,7,1,169,0,0.0,1.58,0.53,13.2,0.53,58.1,1.05,0.0,0.0,1.58,0.0,0.53,2.11,0.0,0.0,2365,7.29,0.0,0.0,0.3349,0.2683,0.42,-1.5784,0
Pascal Struijk,Leeds United,Premier League,23,Defender,20,20,1677,2,0.05,0.7,0.32,45.4,0.65,78.9,3.39,1.4,1.34,0.97,0.48,0.59,1.34,0.22,0.0,2366,7.587,0.4948,0.1,0.5144,0.9317,2.178,0.6062,0
Cristhian Stuani,Girona,La Liga,36,Forward,16,5,652,5,0.0,2.64,1.53,9.72,0.83,74.5,0.69,0.14,0.69,0.28,0.0,1.67,3.33,0.69,0.0,2367,7.838,0.0,0.3125,0.4779,0.4528,0.525,0.162,0
Damian Suarez,Getafe,La Liga,34,Defender,13,12,900,1,0.0,0.2,0.1,36.5,1.5,69.5,2.6,0.9,2.0,1.4,0.5,0.4,1.8,0.2,0.0,2368,7.438,0.3571,0.07692307692307693,0.4566,0.7692,1.91,-0.0973,0
Denis Suarez,Espanyol,La Liga,29,Midfielder,1,0,31,0,0.0,0.0,0.0,46.7,0.0,87.5,0.0,0.0,3.33,13.3,10.0,0.0,0.0,0.0,0.0,2369,7.438,0.7519,0.0,0.5485,0.3444,0.999,1.0212,0
Mario Suarez,Rayo Vallecano,La Liga,35,Defender,1,0,6,0,0.0,0.0,0.0,20.0,0.0,66.7,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2370,7.334,0.0,0.0,0.3534,0.0667,3.0,-1.3533,0
Gabriel Suazo,Toulouse,Ligue 1,25,Defender,3,1,111,0,0.0,0.0,0.0,73.3,0.83,92.6,0.83,0.83,0.83,1.67,1.67,0.0,0.0,0.0,0.0,2371,7.463,1.0,0.0,0.6091,0.4111,0.83,1.7588,0
Isaac Success,Udinese,Serie A,27,Forward,21,14,1278,0,0.28,1.62,0.14,19.4,1.2,64.3,0.49,0.21,0.56,2.46,0.77,4.08,1.83,0.21,0.0,2372,7.331,0.313,0.0,0.4111,0.6762,0.427,-0.651,0
Niklas Sule,Dortmund,Bundesliga,27,Defender,17,13,1148,1,0.16,1.09,0.39,70.6,0.7,89.5,0.78,0.7,1.41,0.47,0.39,0.31,0.39,0.08,0.0,2373,7.555,0.8298,0.058823529411764705,0.5893,0.7503,0.945,1.5178,0
Ibrahim Sulemana,Hellas Verona,Serie A,19,Midfielder,11,3,357,0,0.0,2.0,0.75,18.3,0.75,70.9,2.75,1.75,0.75,2.25,0.75,0.75,1.75,0.75,0.0,2374,7.317,0.3333,0.0,0.428,0.3606,1.85,-0.4453,0
Kamaldeen Sulemana,Southampton,Premier League,20,Midfielder,2,1,135,0,0.0,4.67,0.67,20.7,1.33,66.0,0.0,0.0,0.0,11.3,6.67,0.67,0.0,0.0,0.0,2375,7.33,0.5903,0.0,0.47,0.75,0.0,0.0658,0
Kamaldeen Sulemana,Rennes,Ligue 1,20,Midfielder,14,2,326,1,0.0,3.61,0.83,35.3,1.67,81.9,1.67,1.11,0.56,8.89,4.17,1.67,1.39,0.28,0.0,2376,7.496,0.4691,0.07142857142857142,0.5039,0.2587,1.169,0.4784,0
Crysencio Summerville,Leeds United,Premier League,21,Forward,14,5,673,4,0.13,1.73,0.67,22.5,0.93,74.8,2.13,0.53,1.33,2.93,0.93,2.4,1.47,0.27,0.0,2377,7.77,0.3174,0.2857142857142857,0.5319,0.5341,1.41,0.8192,0
Ivan unji?,Hertha BSC,Bundesliga,26,Midfielder,15,12,951,0,0.0,0.57,0.28,24.3,0.38,75.4,3.49,1.23,1.6,0.47,0.0,0.85,1.42,0.38,0.0,2378,7.358,0.0,0.0,0.3715,0.7044,2.245,-1.133,0
Sam Surridge,Nott'ham Forest,Premier League,24,Forward,14,1,264,1,0.0,3.1,0.69,9.66,0.34,43.1,1.38,0.0,1.38,1.72,0.69,2.76,2.76,0.69,0.0,2379,7.281,0.4012,0.07142857142857142,0.4063,0.2095,0.966,-0.7095,0
Suso,Sevilla,La Liga,29,Midfielder,10,2,315,0,0.29,2.0,0.86,48.6,2.29,81.3,1.71,0.0,0.29,1.14,0.29,2.29,1.14,0.29,0.0,2380,7.412,0.2544,0.0,0.4358,0.35,0.771,-0.3504,0
Mattias Svanberg,Wolfsburg,Bundesliga,24,Midfielder,19,11,1007,2,0.36,1.43,0.54,17.6,1.34,69.4,1.16,1.07,1.43,1.7,0.63,1.61,1.52,0.27,0.0,2381,7.559,0.3706,0.10526315789473684,0.4713,0.5889,1.214,0.0817,0
Williot Swedberg,Celta Vigo,La Liga,19,Midfielder,1,0,34,0,0.0,0.0,0.0,27.5,0.0,91.7,2.5,0.0,0.0,2.5,0.0,2.5,2.5,2.5,0.0,2382,7.334,0.0,0.0,0.4034,0.3778,1.0,-0.7447,0
Issiaga Sylla,Montpellier,Ligue 1,29,Defender,1,1,90,0,0.0,0.0,0.0,79.0,0.0,86.8,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2383,7.434,0.0,0.0,0.3966,1.0,0.9,-0.8275,0
Issiaga Sylla,Toulouse,Ligue 1,29,Defender,17,16,1372,0,0.0,0.59,0.2,42.4,0.39,77.0,1.84,2.5,0.99,2.24,0.66,1.18,1.58,0.2,0.0,2384,7.375,0.2946,0.0,0.4342,0.8967,1.783,-0.3699,0
Wojciech Szcz?sny,Juventus,Serie A,32,Goalkeeper,15,15,1302,0,0.0,0.0,0.0,21.9,0.0,76.8,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385,7.384,0.0,0.0,0.3751,0.9644,0.028,-1.0892,0
Dominik Szoboszlai,RB Leipzig,Bundesliga,22,Midfielder,18,16,1353,3,0.53,1.67,0.93,44.2,2.6,79.6,1.6,0.73,1.53,3.0,1.4,1.33,1.07,0.07,0.07,2386,7.718,0.4667,0.16666666666666666,0.5341,0.8352,1.318,0.846,0
Alexander Sorloth,Real Sociedad,La Liga,27,Forward,16,16,1276,8,0.07,2.39,1.27,13.2,1.34,70.0,0.56,0.07,0.35,2.25,0.77,0.49,1.41,0.14,0.0,2387,8.148,0.3422,0.5,0.6029,0.8861,0.35,1.6833,0
Alexander Sorloth,RB Leipzig,Bundesliga,27,Forward,1,0,6,0,0.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,2388,7.0,0.0,0.0,0.41,0.0667,0.0,-0.6644,0
Nicolas Tagliafico,Lyon,Ligue 1,30,Defender,20,20,1777,1,0.15,0.71,0.2,51.1,0.81,85.5,3.15,2.08,1.17,1.27,0.46,1.93,1.32,0.2,0.0,2389,7.528,0.3622,0.05,0.4843,0.9872,2.235,0.2399,0
Jonathan Tah,Leverkusen,Bundesliga,27,Defender,20,17,1493,1,0.0,0.42,0.12,51.6,0.3,89.1,1.14,1.27,0.84,0.12,0.12,0.18,0.48,0.24,0.0,2390,7.534,1.0,0.05,0.6192,0.8294,1.089,1.8817,0
Benjamin Tahirovic,Roma,Serie A,19,Midfielder,5,1,136,0,0.0,0.0,0.0,38.0,2.0,87.7,1.33,1.33,2.67,0.67,0.0,0.0,0.67,0.67,0.0,2391,7.405,0.0,0.0,0.3976,0.3022,1.732,-0.8153,0
Waniss Taibi,Angers,Ligue 1,20,Midfielder,9,1,173,0,0.53,0.53,0.0,63.2,0.53,88.9,3.68,1.05,0.0,1.05,0.53,0.0,1.58,0.53,0.0,2392,7.455,0.5048,0.0,0.5024,0.2136,1.787,0.4602,0
Flavien Tait,Rennes,Ligue 1,30,Midfielder,22,16,1359,2,0.13,1.26,0.4,48.5,1.19,85.0,1.79,1.19,0.93,2.65,1.26,1.32,1.39,0.13,0.0,2393,7.628,0.4755,0.09090909090909091,0.5212,0.6864,1.352,0.689,0
Montassar Talbi,Lorient,Ligue 1,24,Defender,22,22,1980,1,0.05,0.18,0.09,42.0,0.14,88.7,1.32,0.91,0.91,0.27,0.18,0.55,0.55,0.0,0.0,2394,7.547,0.6667,0.045454545454545456,0.5508,1.0,1.074,1.0492,0
Adrien Tameze,Hellas Verona,Serie A,29,Midfielder,20,18,1562,0,0.0,0.4,0.06,22.6,0.69,74.3,1.49,1.15,1.84,1.15,0.57,0.92,1.03,0.11,0.0,2395,7.366,0.4957,0.0,0.4687,0.8678,1.493,0.05,0
Japhet Tanganga,Tottenham,Premier League,23,Defender,2,2,141,0,0.0,0.0,0.0,48.8,0.0,89.7,1.88,1.25,0.63,1.25,0.63,1.88,1.88,0.0,0.0,2396,7.448,0.504,0.0,0.5036,0.7833,1.316,0.4748,0
Renato Tapia,Celta Vigo,La Liga,27,Midfielder,15,8,695,0,0.0,0.52,0.26,44.9,1.04,85.9,2.73,1.17,1.95,1.3,0.78,1.17,1.3,0.39,0.0,2397,7.41,0.6,0.0,0.5141,0.5148,2.028,0.6026,0
Edmond Tapsoba,Leverkusen,Bundesliga,24,Defender,20,20,1762,1,0.0,0.41,0.0,58.5,0.2,85.6,1.63,1.22,1.12,0.51,0.26,0.56,0.92,0.15,0.0,2398,7.52,0.5098,0.05,0.5138,0.9789,1.354,0.5989,0
Florian Tardieu,Troyes,Ligue 1,30,Midfielder,14,11,1008,3,0.0,0.89,0.18,58.5,1.52,86.8,2.77,2.05,1.7,1.07,0.63,1.79,0.98,0.18,0.0,2399,7.725,0.5888,0.21428571428571427,0.5874,0.8,2.233,1.4947,0
Matt Targett,Newcastle Utd,Premier League,27,Defender,10,4,426,0,0.0,0.21,0.0,46.0,1.49,76.3,2.34,1.49,0.85,0.0,0.0,0.43,1.49,0.0,0.0,2400,7.382,0.0,0.0,0.3741,0.4733,1.638,-1.1014,0
James Tarkowski,Everton,Premier League,30,Defender,21,21,1890,1,0.0,0.71,0.29,42.7,0.38,84.3,1.14,1.38,2.71,0.29,0.24,0.62,0.95,0.19,0.0,2401,7.512,0.8276,0.047619047619047616,0.5738,1.0,1.683,1.3292,0
Ciprian T?t?ru?anu,Milan,Serie A,37,Goalkeeper,15,15,1350,0,0.07,0.0,0.0,27.3,0.13,78.2,0.0,0.07,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2402,7.396,0.0,0.0,0.3783,1.0,0.021,-1.0502,0
