player_name,team,league,age,position,appearances,starts,minutes,goals,assists,shots_total,shots_on,passes_total,passes_key,pass_accuracy,tackles,interceptions,blocks,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow_cards,red_cards,player_id,rating,duels_won_pct,xg_proxy,performance_score,fatigue_index,defensive_impact,anomaly_z,is_anomaly,z_rating,z_performance_score,z_goals,z_pass_accuracy,z_defensive_impact,anomaly_score,anomaly_type
Óliver Torres,Sevilla,La Liga,28,Midfielder,19,19,1402,3,0.06,1.03,0.26,39.7,1.41,79.0,1.6,0.45,1.15,1.92,0.64,2.05,0.9,0.06,0.0,2456,7.696,0.3333,0.1578947368421052,0.5029,0.8199,1.12,0.4663,0,1.0056,0.4663,0.9795,0.2677,-0.136,0.571,Normal
Pau Torres,Villarreal,La Liga,26,Defender,17,17,1530,0,0.0,0.29,0.0,54.7,0.59,86.8,1.06,0.35,1.06,0.88,0.53,0.76,0.71,0.41,0.0,2457,7.414,0.6023,0.0,0.5165,1.0,0.847,0.6318,0,-0.2469,0.6318,-0.5103,0.8625,-0.4202,0.5343,Normal
Roberto Torres,Osasuna,La Liga,33,Midfielder,2,0,11,0,0.0,0.0,0.0,120.0,20.0,92.3,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,2458,7.462,0.5,0.0,0.5085,0.0611,0.0,0.5344,0,-0.0337,0.5344,-0.5103,1.2819,-1.3019,0.7324,Normal
Lucas Torró,Osasuna,La Liga,28,Midfielder,19,19,1502,0,0.0,1.08,0.18,33.7,0.18,81.9,1.8,1.26,0.66,0.66,0.24,1.32,2.1,0.36,0.0,2459,7.392,0.3636,0.0,0.4583,0.8784,1.296,-0.0766,0,-0.3446,-0.0766,-0.5103,0.4888,0.0472,0.2935,Normal
Nabil Touaizi,Espanyol,La Liga,22,Midfielder,1,0,3,0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460,7.5,0.0,0.0,0.425,0.0333,0.0,-0.4819,0,0.135,-0.4819,-0.5103,1.8691,-1.3019,0.8596,Normal
Almamy Touré,Eint Frankfurt,Bundesliga,26,Defender,3,2,163,0,0.0,0.56,0.0,44.4,0.0,79.2,2.78,2.78,2.78,1.67,1.67,0.0,0.0,0.0,0.0,2461,7.396,1.0,0.0,0.5803,0.6037,2.78,1.4083,0,-0.3269,1.4083,-0.5103,0.2829,1.592,0.8241,Normal
Birama Touré,Auxerre,Ligue 1,30,Midfielder,22,22,1963,0,0.0,0.69,0.14,36.0,0.14,81.0,1.97,2.06,1.1,0.6,0.23,0.64,1.33,0.05,0.0,2462,7.402,0.3833,0.0,0.4607,0.9914,1.736,-0.0474,0,-0.3002,-0.0474,-0.5103,0.4202,0.5052,0.3567,Normal
Souleymane Touré,Marseille,Ligue 1,19,Defender,5,0,68,0,0.0,0.0,0.0,40.0,0.0,84.2,2.5,0.0,1.25,1.25,0.0,0.0,2.5,1.25,0.0,2463,7.358,0.0,0.0,0.3891,0.1511,1.375,-0.9188,0,-0.4957,-0.9188,-0.5103,0.6642,0.1294,0.5437,Normal
Souleymane Touré,Auxerre,Ligue 1,19,Defender,5,4,347,0,0.0,0.51,0.0,47.4,0.77,89.4,1.28,1.28,1.54,1.54,0.51,0.51,1.54,0.51,0.26,2464,7.37,0.3312,0.0,0.4661,0.7711,1.358,0.0184,0,-0.4424,0.0184,-0.5103,1.0608,0.1117,0.4287,Normal
Lucas Tousart,Hertha BSC,Bundesliga,25,Midfielder,18,18,1594,2,0.0,1.19,0.34,18.5,0.45,64.0,2.32,1.47,0.79,1.02,0.23,1.19,1.13,0.0,0.0,2465,7.52,0.2255,0.1111111111111111,0.432,0.984,1.606,-0.3967,0,0.2239,-0.3967,0.4829,-0.8762,0.3699,0.4699,Normal
Yoann Touzghar,Ajaccio,Ligue 1,36,Forward,8,5,390,0,0.0,0.7,0.0,16.3,0.23,70.7,0.7,0.0,0.0,1.4,0.47,0.93,0.93,0.0,0.0,2466,7.354,0.3357,0.0,0.4292,0.5417,0.28,-0.4307,0,-0.5134,-0.4307,-0.5103,-0.3653,-1.0105,0.566,Normal
Adama Traoré,Wolves,Premier League,27,Midfielder,19,7,900,1,0.1,1.3,0.3,19.6,1.3,65.3,1.0,0.1,0.6,5.7,2.3,1.8,0.8,0.0,0.0,2467,7.434,0.4035,0.0526315789473684,0.4501,0.5263,0.61,-0.1764,0,-0.1581,-0.1764,-0.0137,-0.7771,-0.6669,0.3584,Normal
Boubacar Traoré,Wolves,Premier League,21,Midfielder,8,4,384,0,0.23,0.7,0.0,22.6,0.23,77.6,2.33,1.63,0.93,1.63,0.7,0.47,2.33,0.47,0.0,2468,7.381,0.4294,0.0,0.4625,0.5333,1.7,-0.0254,0,-0.3935,-0.0254,-0.5103,0.1609,0.4677,0.3116,Normal
Charles Traore,Nantes,Ligue 1,31,Defender,7,3,228,0,0.0,0.0,0.0,39.2,0.8,77.8,1.2,1.6,2.8,0.8,0.0,2.8,1.6,0.8,0.0,2469,7.349,0.0,0.0,0.3761,0.3619,1.8,-1.077,0,-0.5356,-1.077,-0.5103,0.1762,0.5718,0.5742,Normal
Hamari Traoré,Rennes,Ligue 1,31,Defender,19,18,1633,1,0.11,0.99,0.33,59.5,0.77,84.9,1.6,1.38,1.27,0.55,0.11,0.33,1.1,0.22,0.0,2470,7.521,0.2,0.0526315789473684,0.4512,0.955,1.435,-0.163,0,0.2283,-0.163,-0.0137,0.7176,0.1919,0.2629,Normal
Kevin Trapp,Eint Frankfurt,Bundesliga,32,Goalkeeper,18,18,1620,0,0.0,0.0,0.0,17.4,0.0,66.3,0.06,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,2471,7.326,0.0,0.0,0.3524,1.0,0.057,-1.3655,0,-0.6378,-1.3655,-0.5103,-0.7008,-1.2426,0.8914,Normal
Mark Travers,Bournemouth,Premier League,23,Goalkeeper,11,10,945,0,0.0,0.0,0.0,23.2,0.0,75.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2472,7.376,0.0,0.0,0.3719,0.9545,0.03,-1.1281,0,-0.4157,-1.1281,-0.5103,-0.0145,-1.2707,0.6679,Normal
Óscar Trejo,Rayo Vallecano,La Liga,34,Midfielder,18,16,1208,2,0.22,0.67,0.22,34.0,1.72,80.9,1.87,0.45,1.19,3.88,1.57,3.13,3.21,0.6,0.0,2473,7.59,0.4046,0.1111111111111111,0.5038,0.7457,1.24,0.4772,0,0.5348,0.4772,0.4829,0.4126,-0.0111,0.3837,Normal
Manu Trigueros,Villarreal,La Liga,31,Midfielder,11,3,380,0,0.0,0.71,0.24,48.6,0.48,89.5,1.67,0.48,0.71,0.24,0.0,1.67,1.43,0.48,0.0,2474,7.424,0.0,0.0,0.4017,0.3838,1.025,-0.7654,0,-0.2025,-0.7654,-0.5103,1.0684,-0.2349,0.5563,Normal
Christopher Trimmel,Union Berlin,Bundesliga,35,Defender,16,13,1199,0,0.38,0.68,0.08,29.1,1.58,60.7,1.8,1.43,0.83,0.6,0.08,0.38,1.05,0.08,0.0,2475,7.326,0.1333,0.0,0.3678,0.8326,1.398,-1.178,0,-0.6378,-1.178,-0.5103,-1.1279,0.1533,0.7215,Normal
Kieran Trippier,Newcastle Utd,Premier League,32,Defender,22,22,1954,1,0.18,0.37,0.09,52.2,3.0,71.4,2.17,1.2,1.2,0.97,0.41,0.83,1.15,0.23,0.0,2476,7.458,0.4227,0.0454545454545454,0.4647,0.9869,1.588,0.0013,0,-0.0515,0.0013,-0.0137,-0.3119,0.3511,0.1459,Normal
William Troost-Ekong,Salernitana,Serie A,29,Defender,2,2,180,0,0.0,0.0,0.0,36.5,0.0,84.9,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2477,7.424,0.0,0.0,0.3925,1.0,1.8,-0.8774,0,-0.2025,-0.8774,-0.5103,0.7176,0.5718,0.5759,Normal
Leandro Trossard,Arsenal,Premier League,28,Forward,3,0,70,1,0.0,5.0,2.5,37.5,1.25,75.0,3.75,0.0,0.0,7.5,5.0,0.0,2.5,0.0,0.0,2478,7.475,0.6667,0.3333333333333333,0.6076,0.2593,1.5,1.7405,0,0.024,1.7405,-0.0137,-0.0373,0.2595,0.415,Normal
Leandro Trossard,Brighton,Premier League,28,Midfielder,16,16,1315,7,0.14,2.6,1.16,26.0,1.58,71.6,0.75,0.41,1.16,2.74,0.96,0.89,0.68,0.07,0.0,2479,8.064,0.3504,0.4375,0.5864,0.9132,0.771,1.4825,0,2.6401,1.4825,2.9659,-0.2966,-0.4993,1.5769,Surperformance
Adrien Truffert,Rennes,Ligue 1,21,Defender,22,19,1591,0,0.34,0.4,0.11,50.5,0.68,79.9,2.6,1.07,1.47,1.86,0.68,1.24,0.9,0.06,0.0,2480,7.42,0.3656,0.0,0.4555,0.8035,1.802,-0.1106,0,-0.2203,-0.1106,-0.5103,0.3363,0.5739,0.3503,Normal
Frank Tsadjout,Cremonese,Serie A,23,Midfielder,7,2,216,0,0.42,2.5,1.67,15.4,1.25,64.9,1.67,1.25,0.83,1.25,0.42,2.5,2.92,0.42,0.0,2481,7.333,0.336,0.0,0.417,0.3429,1.292,-0.5792,0,-0.6067,-0.5792,-0.5103,-0.8076,0.043,0.5094,Normal
Kostas Tsimikas,Liverpool,Premier League,26,Defender,13,5,446,0,0.6,1.4,0.4,55.2,2.6,76.7,1.8,1.0,1.2,1.8,0.4,0.8,0.8,0.2,0.0,2482,7.416,0.2222,0.0,0.4203,0.3812,1.38,-0.5391,0,-0.2381,-0.5391,-0.5103,0.0923,0.1346,0.3029,Normal
Theocharis Tsingaras,Toulouse,Ligue 1,22,Midfielder,1,0,7,0,0.0,0.0,0.0,40.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483,7.4,0.0,0.0,0.382,0.0778,0.0,-1.0052,0,-0.3091,-1.0052,-0.5103,0.3439,-1.3019,0.6941,Normal
Viktor Tsyhankov,Girona,La Liga,25,Midfielder,2,0,41,0,0.0,0.0,0.0,28.0,2.0,77.8,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2484,7.389,0.0,0.0,0.3773,0.2278,1.2,-1.0624,0,-0.358,-1.0624,-0.5103,0.1762,-0.0528,0.4319,Normal
Alessandro Tuia,Lecce,Serie A,32,Defender,3,2,199,0,0.0,0.91,0.45,28.2,0.0,71.3,0.91,2.27,0.45,1.36,0.45,0.45,0.45,0.0,0.0,2485,7.356,0.3309,0.0,0.4295,0.737,1.18,-0.4271,0,-0.5045,-0.4271,-0.5103,-0.3195,-0.0736,0.367,Normal
Beñat Turrientes,Real Sociedad,La Liga,21,Midfielder,6,1,106,0,0.0,0.0,0.0,33.3,1.67,85.1,3.33,0.0,1.67,2.5,0.83,0.83,1.67,0.0,0.0,2486,7.426,0.332,0.0,0.4594,0.1963,1.833,-0.0632,0,-0.1936,-0.0632,-0.5103,0.7329,0.6062,0.4212,Normal
Tuta,Eint Frankfurt,Bundesliga,23,Defender,18,18,1611,1,0.0,0.34,0.11,45.8,0.11,79.7,1.34,1.4,1.68,0.45,0.28,0.56,1.34,0.22,0.0,2487,7.488,0.6222,0.0555555555555555,0.5251,0.9944,1.46,0.7364,0,0.0817,0.7364,-0.0137,0.3211,0.2179,0.2742,Normal
Iyenoma Udogie,Udinese,Serie A,20,Defender,17,17,1463,2,0.12,1.04,0.25,31.2,1.41,82.1,2.7,1.23,1.23,3.68,0.98,1.9,1.53,0.25,0.0,2488,7.606,0.2663,0.1176470588235294,0.4809,0.9562,1.818,0.1985,0,0.6059,0.1985,0.4829,0.5041,0.5906,0.4764,Normal
Ike Ugbo,Troyes,Ligue 1,24,Midfielder,14,5,404,1,0.22,1.78,0.67,7.56,0.44,70.8,0.89,0.22,1.33,1.33,0.67,0.44,0.67,0.0,0.0,2489,7.469,0.5038,0.0714285714285714,0.4879,0.3206,0.821,0.2837,0,-0.0026,0.2837,-0.0137,-0.3576,-0.4473,0.221,Normal
Chimuanya Ugochukwu,Rennes,Ligue 1,18,Midfielder,14,8,823,0,0.0,0.33,0.11,41.2,0.0,85.8,2.86,1.43,1.54,1.1,0.77,0.66,1.87,0.11,0.11,2490,7.402,0.7,0.0,0.5337,0.6532,2.035,0.8411,0,-0.3002,0.8411,-0.5103,0.7863,0.8165,0.6509,Normal
Sven Ulreich,Bayern Munich,Bundesliga,34,Goalkeeper,3,3,270,0,0.0,0.0,0.0,36.7,0.0,84.0,0.33,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,2491,7.404,0.0,0.0,0.3901,1.0,0.132,-0.9066,0,-0.2914,-0.9066,-0.5103,0.649,-1.1645,0.7044,Normal
Lauren Ulrich,Stuttgart,Bundesliga,18,Midfielder,1,0,6,0,0.0,0.0,0.0,40.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2492,7.4,0.0,0.0,0.382,0.0667,4.0,-1.0052,0,-0.3091,-1.0052,-0.5103,0.3439,2.862,1.0061,Attention
Samuel Umtiti,Lecce,Serie A,29,Defender,12,11,943,0,0.0,0.29,0.0,31.0,0.1,81.7,2.67,1.33,1.24,0.57,0.19,1.62,1.33,0.38,0.0,2493,7.39,0.3333,0.0,0.4518,0.8731,1.839,-0.1557,0,-0.3535,-0.1557,-0.5103,0.4736,0.6124,0.4211,Normal
Enes Ünal,Getafe,La Liga,25,Forward,20,20,1731,6,0.16,2.34,0.73,14.4,0.68,64.1,0.78,0.0,0.52,1.15,0.52,2.45,1.56,0.21,0.0,2494,7.921,0.4522,0.3,0.5463,0.9617,0.468,0.9945,0,2.005,0.9945,2.4693,-0.8686,-0.8148,1.4304,Surperformance
Deniz Undav,Brighton,Premier League,26,Midfielder,10,2,231,0,0.0,4.23,1.15,17.3,1.92,81.8,1.54,0.0,0.38,0.38,0.0,0.38,1.15,0.0,0.0,2495,7.409,0.0,0.0,0.3859,0.2567,0.73,-0.9577,0,-0.2691,-0.9577,-0.5103,0.4812,-0.542,0.5521,Normal
Cengiz Ünder,Marseille,Ligue 1,25,Defender,22,14,1246,1,0.22,2.75,0.8,30.4,1.74,72.3,1.59,0.87,0.36,2.9,0.94,1.38,1.09,0.14,0.0,2496,7.47,0.3241,0.0454545454545454,0.4472,0.6293,1.005,-0.2117,0,0.0018,-0.2117,-0.0137,-0.2433,-0.2558,0.1453,Normal
Dayot Upamecano,Bayern Munich,Bundesliga,24,Defender,19,19,1700,0,0.05,0.26,0.05,78.8,0.32,89.8,2.7,1.11,0.9,0.58,0.32,0.69,1.01,0.16,0.0,2497,7.444,0.5517,0.0,0.5133,0.9942,1.683,0.5928,0,-0.1137,0.5928,-0.5103,1.0913,0.45,0.5516,Normal
Filip Uremovi?,Hertha BSC,Bundesliga,26,Defender,10,9,780,0,0.0,0.46,0.11,31.8,0.11,80.8,1.61,1.95,0.69,0.11,0.11,0.57,1.49,0.46,0.11,2498,7.359,1.0,0.0,0.5824,0.8667,1.436,1.4338,0,-0.4912,1.4338,-0.5103,0.405,0.1929,0.6066,Normal
Oscar Ureña,Girona,La Liga,20,Midfielder,3,1,100,0,0.0,0.91,0.91,13.6,0.0,68.2,3.64,0.91,1.82,4.55,3.64,0.91,1.82,0.0,0.0,2499,7.341,0.8,0.0,0.5166,0.3704,2.275,0.633,0,-0.5712,0.633,-0.5103,-0.5559,1.0663,0.6673,Normal
Jere Uronen,Brest,Ligue 1,28,Defender,6,3,300,0,0.3,0.3,0.0,37.9,0.3,79.6,2.42,2.12,1.82,0.61,0.61,2.12,0.91,0.0,0.0,2500,7.419,1.0,0.0,0.5818,0.5556,2.15,1.4265,0,-0.2247,1.4265,-0.5103,0.3134,0.9362,0.6822,Normal
Jere Uronen,Schalke 04,Bundesliga,28,Defender,5,5,391,0,0.0,0.7,0.0,37.9,1.16,72.4,1.16,0.7,0.93,1.4,0.23,2.09,0.47,0.23,0.0,2501,7.35,0.1643,0.0,0.3982,0.8689,0.953,-0.808,0,-0.5312,-0.808,-0.5103,-0.2356,-0.3099,0.479,Normal
Mark Uth,Köln,Bundesliga,31,Midfielder,3,0,46,0,0.0,2.0,2.0,22.0,0.0,73.3,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,2502,7.166,0.5,0.0,0.4616,0.1704,0.0,-0.0364,0,-1.3485,-0.0364,-0.5103,-0.167,-1.3019,0.6728,Normal
Josha Vagnoman,Stuttgart,Bundesliga,22,Defender,11,7,616,0,0.0,1.03,0.0,22.2,0.74,72.6,1.18,0.88,1.18,1.32,0.59,0.44,0.88,0.29,0.15,2503,7.318,0.447,0.0,0.4541,0.6222,1.09,-0.1277,0,-0.6733,-0.1277,-0.5103,-0.2204,-0.1673,0.3398,Normal
Diego Valencia,Salernitana,Serie A,23,Midfielder,10,0,175,0,0.0,0.53,0.53,22.1,1.05,72.4,3.16,0.53,3.16,0.53,0.0,2.11,3.16,0.0,0.0,2504,7.362,0.0,0.0,0.3657,0.1944,2.371,-1.2036,0,-0.4779,-1.2036,-0.5103,-0.2356,1.1662,0.7187,Normal
Óscar Valentín,Rayo Vallecano,La Liga,28,Midfielder,17,14,1220,0,0.0,0.66,0.0,36.8,0.81,82.4,3.9,1.76,1.99,0.44,0.07,1.47,3.01,0.44,0.0,2505,7.39,0.1591,0.0,0.4183,0.7974,2.685,-0.5634,0,-0.3535,-0.5634,-0.5103,0.527,1.4931,0.6895,Normal
Emanuele Valeri,Cremonese,Serie A,24,Defender,20,18,1490,1,0.06,1.39,0.18,21.0,1.45,56.7,1.75,0.72,0.36,1.99,0.36,1.14,1.02,0.12,0.0,2506,7.382,0.1809,0.05,0.386,0.8278,1.024,-0.9565,0,-0.3891,-0.9565,-0.0137,-1.4329,-0.236,0.6056,Normal
Valery,Girona,La Liga,23,Defender,15,5,575,0,0.31,0.63,0.0,28.6,2.34,87.1,1.09,1.09,0.63,2.03,0.63,1.41,0.16,0.16,0.0,2507,7.449,0.3103,0.0,0.4597,0.4259,0.952,-0.0595,0,-0.0915,-0.0595,-0.5103,0.8854,-0.3109,0.3715,Normal
Yan Valery,Southampton,Premier League,23,Defender,1,1,45,0,0.0,0.0,0.0,30.0,0.0,65.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2508,7.326,0.0,0.0,0.3502,0.5,0.6,-1.3922,0,-0.6378,-1.3922,-0.5103,-0.7847,-0.6774,0.8005,Normal
Yan Valery,Angers,Ligue 1,23,Defender,14,14,1092,0,0.0,0.5,0.08,30.2,0.41,69.9,1.82,1.32,1.07,2.48,0.99,0.74,1.57,0.08,0.0,2509,7.346,0.3992,0.0,0.44,0.8667,1.445,-0.2993,0,-0.549,-0.2993,-0.5103,-0.4263,0.2023,0.3974,Normal
Enrique Valiente,Sevilla,La Liga,20,Defender,6,4,368,1,0.24,0.73,0.24,43.2,0.24,83.9,0.24,1.22,0.98,0.0,0.0,0.24,0.98,0.24,0.24,2510,7.476,0.0,0.1666666666666666,0.4421,0.6815,0.756,-0.2737,0,0.0284,-0.2737,-0.0137,0.6414,-0.515,0.2944,Normal
Martin Valjent,Mallorca,La Liga,27,Defender,18,18,1598,0,0.0,0.06,0.0,32.3,0.11,80.6,0.96,0.96,1.57,0.06,0.0,0.22,1.07,0.39,0.0,2511,7.384,0.0,0.0,0.3827,0.9864,1.143,-0.9967,0,-0.3802,-0.9967,-0.5103,0.3897,-0.1121,0.4778,Normal
Manu Vallejo,Girona,La Liga,25,Midfielder,7,2,206,0,0.43,0.43,0.43,29.6,1.3,76.4,1.74,0.43,0.87,1.74,0.43,2.61,0.43,0.0,0.0,2512,7.412,0.2471,0.0,0.4246,0.327,1.086,-0.4867,0,-0.2558,-0.4867,-0.5103,0.0694,-0.1714,0.2987,Normal
Mattia Valoti,Monza,Serie A,29,Midfielder,7,2,244,0,0.0,0.37,0.0,26.7,0.74,80.0,3.33,0.74,1.85,1.11,0.37,2.22,2.96,0.37,0.0,2513,7.382,0.3333,0.0,0.4481,0.3873,2.109,-0.2007,0,-0.3891,-0.2007,-0.5103,0.3439,0.8935,0.4675,Normal
Federico Valverde,Real Madrid,La Liga,24,Midfielder,20,17,1529,6,0.12,2.41,0.88,49.5,1.76,87.9,1.06,0.35,0.94,1.47,1.06,0.59,0.41,0.12,0.0,2514,8.042,0.7211,0.3,0.6513,0.8494,0.811,2.2724,1,2.5424,2.2724,2.4693,0.9464,-0.4577,1.7376,Surperformance
Virgil van Dijk,Liverpool,Premier League,31,Defender,17,17,1485,2,0.0,1.09,0.3,71.5,0.12,89.1,0.61,1.15,0.91,0.06,0.06,0.0,0.36,0.06,0.0,2515,7.642,1.0,0.1176470588235294,0.6428,0.9706,0.862,2.169,1,0.7658,2.169,0.4829,1.0379,-0.4046,0.972,Normal
Vanderson,Monaco,Ligue 1,21,Defender,20,14,1296,0,0.21,0.9,0.28,48.5,0.9,79.1,3.4,2.36,1.88,2.92,1.04,0.69,1.53,0.14,0.07,2516,7.389,0.3562,0.0,0.4511,0.72,2.632,-0.1642,0,-0.358,-0.1642,-0.5103,0.2753,1.4379,0.5491,Normal
Raphaël Varane,Manchester Utd,Premier League,29,Defender,17,15,1299,0,0.0,0.35,0.14,47.2,0.21,86.4,1.32,0.63,1.32,0.28,0.14,0.14,0.63,0.07,0.0,2517,7.429,0.5,0.0,0.4957,0.849,1.113,0.3786,0,-0.1803,0.3786,-0.5103,0.832,-0.1433,0.4089,Normal
Jamie Vardy,Leicester City,Premier League,36,Forward,22,11,1175,1,0.31,1.22,0.53,6.64,0.69,53.0,0.53,0.15,0.69,0.99,0.31,0.15,1.15,0.08,0.0,2518,7.383,0.3131,0.0454545454545454,0.4037,0.5934,0.464,-0.7411,0,-0.3846,-0.7411,-0.0137,-1.7151,-0.8189,0.7347,Normal
Ruben Vargas,Augsburg,Bundesliga,24,Midfielder,12,6,501,1,0.18,1.07,0.18,13.4,0.89,50.0,1.61,0.54,0.89,2.68,1.25,1.79,1.43,0.18,0.0,2519,7.354,0.4664,0.0833333333333333,0.4389,0.4639,1.073,-0.3127,0,-0.5134,-0.3127,-0.0137,-1.9438,-0.185,0.5937,Normal
Johan Vásquez,Cremonese,Serie A,24,Defender,10,6,628,0,0.0,0.71,0.0,29.1,0.14,73.4,1.57,2.43,2.0,0.71,0.43,1.29,1.71,0.57,0.0,2520,7.338,0.6056,0.0,0.4881,0.6978,1.957,0.2861,0,-0.5845,0.2861,-0.5103,-0.1594,0.7353,0.4551,Normal
Jesus Vazquez,Valencia,La Liga,20,Defender,6,2,171,0,0.0,1.58,0.0,41.6,0.53,79.8,2.11,0.0,1.05,4.74,1.58,0.0,1.58,0.53,0.0,2521,7.372,0.3333,0.0,0.4474,0.3167,1.159,-0.2092,0,-0.4335,-0.2092,-0.5103,0.3287,-0.0954,0.3154,Normal
Kevin Vázquez,Celta Vigo,La Liga,29,Defender,4,1,90,0,0.0,0.0,0.0,43.0,2.0,81.1,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2522,7.406,0.0,0.0,0.3844,0.25,1.5,-0.976,0,-0.2825,-0.976,-0.5103,0.4278,0.2595,0.4912,Normal
Lucas Vázquez,Real Madrid,La Liga,31,Defender,10,4,426,2,0.0,1.49,0.64,65.1,1.91,87.2,2.77,0.85,1.06,0.85,0.21,1.06,1.7,0.21,0.0,2523,7.626,0.2471,0.2,0.5126,0.4733,1.681,0.5843,0,0.6947,0.5843,0.4829,0.893,0.4479,0.6206,Normal
Matías Vecino,Lazio,Serie A,31,Midfielder,20,9,972,1,0.0,1.48,0.28,42.7,0.28,84.0,2.41,0.74,1.3,0.37,0.19,0.83,1.67,0.19,0.0,2524,7.51,0.5135,0.05,0.511,0.54,1.576,0.5648,0,0.1795,0.5648,-0.0137,0.649,0.3386,0.3491,Normal
Gabriel Veiga,Celta Vigo,La Liga,20,Midfielder,19,12,1037,6,0.17,2.7,1.48,25.9,0.78,75.3,1.74,0.52,1.13,2.87,1.22,0.87,1.83,0.26,0.09,2525,7.957,0.4251,0.3157894736842105,0.5691,0.6064,1.191,1.272,0,2.1649,1.272,2.4693,-0.0145,-0.0621,1.1966,Surperformance
Renato Veiga,Augsburg,Bundesliga,19,Defender,1,1,61,0,0.0,1.43,0.0,22.9,0.0,61.5,1.43,1.43,2.86,4.29,1.43,1.43,0.0,0.0,0.0,2526,7.308,0.3333,0.0,0.4089,0.6778,1.859,-0.6778,0,-0.7177,-0.6778,-0.5103,-1.0669,0.6332,0.7212,Normal
Milo Veljkovi?,Werder Bremen,Bundesliga,27,Defender,17,14,1251,1,0.0,0.14,0.07,40.8,0.14,80.1,1.51,1.51,1.22,0.14,0.14,0.5,0.58,0.07,0.0,2527,7.497,1.0,0.0588235294117647,0.6028,0.8176,1.423,1.6821,0,0.1217,1.6821,-0.0137,0.3516,0.1794,0.4697,Normal
Miguel Veloso,Hellas Verona,Serie A,36,Midfielder,15,10,845,0,0.0,1.38,0.21,33.3,1.28,71.8,2.13,0.43,2.13,0.74,0.32,0.74,1.28,0.43,0.0,2528,7.338,0.4324,0.0,0.4502,0.6259,1.62,-0.1752,0,-0.5845,-0.1752,-0.5103,-0.2814,0.3844,0.3872,Normal
Joël Veltman,Brighton,Premier League,31,Defender,19,15,1373,0,0.07,0.33,0.07,54.6,0.39,83.3,2.68,0.92,1.44,0.78,0.26,1.44,1.18,0.13,0.0,2529,7.415,0.3333,0.0,0.4557,0.8029,1.78,-0.1082,0,-0.2425,-0.1082,-0.5103,0.5956,0.551,0.4015,Normal
Mickey van de Ven,Wolfsburg,Bundesliga,21,Defender,20,20,1800,1,0.05,0.45,0.05,46.4,0.2,87.3,1.4,0.9,1.2,0.5,0.25,0.8,0.65,0.2,0.0,2530,7.53,0.5,0.05,0.5155,1.0,1.19,0.6196,0,0.2683,0.6196,-0.0137,0.9006,-0.0632,0.3731,Normal
Unai Vencedor Paris,Athletic Club,La Liga,22,Midfielder,6,0,141,0,0.0,1.88,0.63,50.6,0.63,89.0,1.88,0.63,1.88,0.63,0.0,1.25,5.0,1.25,0.0,2531,7.382,0.0,0.0,0.3995,0.2611,1.505,-0.7922,0,-0.3891,-0.7922,-0.5103,1.0303,0.2647,0.5973,Normal
Lorenzo Venuti,Fiorentina,Serie A,27,Defender,9,5,556,0,0.16,0.65,0.65,52.4,0.97,83.3,2.1,0.65,0.32,0.32,0.16,0.97,0.48,0.0,0.0,2532,7.428,0.5,0.0,0.4894,0.6864,1.131,0.3019,0,-0.1848,0.3019,-0.5103,0.5956,-0.1246,0.3434,Normal
Daniele Verde,Spezia,Serie A,26,Midfielder,12,5,476,2,0.0,2.64,0.75,20.2,1.51,60.5,0.0,0.75,0.94,1.13,0.57,1.89,0.38,0.19,0.0,2533,7.493,0.5044,0.1666666666666666,0.4967,0.4407,0.507,0.3908,0,0.104,0.3908,0.4829,-1.1431,-0.7742,0.579,Normal
Simone Verdi,Hellas Verona,Serie A,30,Midfielder,10,5,496,1,0.0,2.18,0.55,23.1,1.64,61.7,1.82,0.0,0.73,4.55,1.64,1.64,1.09,0.18,0.0,2534,7.4,0.3604,0.1,0.4475,0.5511,0.947,-0.208,0,-0.3091,-0.208,-0.0137,-1.0516,-0.3161,0.3797,Normal
Gonzalo Verdú,Elche,La Liga,34,Defender,8,6,436,1,0.0,1.04,0.42,34.4,0.0,81.7,0.83,1.04,1.46,0.0,0.0,0.42,1.88,0.21,0.42,2535,7.414,0.0,0.125,0.4233,0.6056,1.082,-0.5025,0,-0.2469,-0.5025,-0.0137,0.4736,-0.1756,0.2825,Normal
